uid,date,lon,lat,id,ii,pt,dck,sid,at,sst,w,d,slp,supd
D02WW3,1915-02-19T18:00:00Z,-34.95,-76.93,Endurance,10,5,246,167,-13.3,,4.6,304,989.3,
D02WYC,1915-02-19T22:00:00Z,-34.95,-76.94,Endurance,10,5,246,167,-13.7,,4.6,338,988.4,
D02X13,1915-02-20T02:00:00Z,-34.95,-76.94,Endurance,10,5,246,167,-13.9,,2.6,338,988.3,
D02X3F,1915-02-20T06:00:00Z,-34.95,-76.94,Endurance,10,5,246,167,-14.4,,2.6,281,987.4,
D02X5V,1915-02-20T10:00:00Z,-34.95,-76.95,Endurance,10,5,246,167,-13.2,,0,361,987.3,
D02X8E,1915-02-20T14:00:00Z,-34.95,-76.95,Endurance,10,5,246,167,,,2.6,270,988.3,
D02XAR,1915-02-20T18:00:00Z,-34.96,-76.95,Endurance,10,5,246,167,-12.8,,2.6,248,988.8,
D02XCZ,1915-02-20T22:00:00Z,-34.96,-76.96,Endurance,10,5,246,167,-13.6,,2.6,281,989.8,
D02XFZ,1915-02-21T02:00:00Z,-34.97,-76.96,Endurance,10,5,246,167,-16.1,,2.6,293,,
D02XI6,1915-02-21T06:00:00Z,-34.97,-76.96,Endurance,10,5,246,167,-17.8,,2.6,293,988.8,
D02XKG,1915-02-21T10:00:00Z,-34.98,-76.97,Endurance,10,5,246,167,-17.2,,1,293,987.7,
D02XMR,1915-02-21T14:00:00Z,-34.98,-76.97,Endurance,10,5,246,167,-15,,2.6,236,987.1,
D02XP6,1915-02-21T18:00:00Z,-35.02,-76.97,Endurance,10,5,246,167,-9.4,,2.6,135,986.7,
D02XRD,1915-02-21T22:00:00Z,-35.06,-76.97,Endurance,10,5,246,167,-18.8,,2.6,236,984.6,
D02XU7,1915-02-22T02:00:00Z,-35.1,-76.96,Endurance,10,5,246,167,-18.9,,2.6,214,982.9,
D02XWD,1915-02-22T06:00:00Z,-35.14,-76.96,Endurance,10,5,246,167,-21.7,,0,361,983,
D02XYL,1915-02-22T10:00:00Z,-35.18,-76.96,Endurance,10,5,246,167,-17.1,,0,361,982.1,
D02Y0T,1915-02-22T14:00:00Z,-35.22,-76.96,Endurance,10,5,246,167,-13.3,,6.7,135,981.7,
D02Y34,1915-02-22T18:00:00Z,-35.27,-76.96,Endurance,10,5,246,167,-13.3,,6.7,146,982.3,
D02Y58,1915-02-22T22:00:00Z,-35.31,-76.96,Endurance,10,5,246,167,-14.4,,4.6,169,983.4,
D02Y81,1915-02-23T02:00:00Z,-35.35,-76.96,Endurance,10,5,246,167,-12.8,,2.6,113,983.8,
D02YA1,1915-02-23T06:00:00Z,-35.39,-76.95,Endurance,10,5,246,167,-15,,2.6,169,983.8,
D02YC8,1915-02-23T10:00:00Z,-35.43,-76.95,Endurance,10,5,246,167,-14.4,,9.3,180,982.9,
D02YEE,1915-02-23T14:00:00Z,-35.47,-76.95,Endurance,10,5,246,167,-15,,12.3,203,982.7,
D02YGN,1915-02-23T18:00:00Z,-35.46,-76.95,Endurance,10,5,246,167,-18.6,,9.3,225,982.2,
D02YIP,1915-02-23T22:00:00Z,-35.46,-76.95,Endurance,10,5,246,167,-21,,12.3,236,983.5,
D02YLD,1915-02-24T02:00:00Z,-35.45,-76.94,Endurance,10,5,246,167,,,,,,
D02YNH,1915-02-24T06:00:00Z,-35.44,-76.94,Endurance,10,5,246,167,,,,,,
D02YPN,1915-02-24T10:00:00Z,-35.44,-76.94,Endurance,10,5,246,167,-21.1,,0,361,987.8,
D02YRX,1915-02-24T14:00:00Z,-35.43,-76.94,Endurance,10,5,246,167,-20.6,,0,361,,
D02YU8,1915-02-24T18:00:00Z,-35.42,-76.94,Endurance,10,5,246,167,-17.8,,0,361,989.6,
D02YWC,1915-02-24T22:00:00Z,-35.42,-76.94,Endurance,10,5,246,167,-18.3,,0,361,989.8,
D02YZ0,1915-02-25T02:00:00Z,-35.41,-76.93,Endurance,10,5,246,167,-18.8,,1,203,989.6,
D02Z13,1915-02-25T06:00:00Z,-35.4,-76.93,Endurance,10,5,246,167,-18.6,,1,225,989.1,
D02Z36,1915-02-25T10:00:00Z,-35.4,-76.93,Endurance,10,5,246,167,-18.3,,2.6,225,989.2,
D02Z5E,1915-02-25T14:00:00Z,-35.39,-76.93,Endurance,10,5,246,167,-17.8,,2.6,248,989.9,
D02Z7M,1915-02-25T18:00:00Z,-35.38,-76.93,Endurance,10,5,246,167,-20.6,,4.6,248,989.9,
D02Z9Q,1915-02-25T22:00:00Z,-35.38,-76.93,Endurance,10,5,246,167,-24.4,,0,361,991.3,
D02ZC8,1915-02-26T02:00:00Z,-35.37,-76.93,Endurance,10,5,246,167,-26.9,,0,361,990.9,
D02ZEB,1915-02-26T06:00:00Z,-35.36,-76.92,Endurance,10,5,246,167,-26.1,,0,361,989.8,
D02ZGJ,1915-02-26T10:00:00Z,-35.36,-76.92,Endurance,10,5,246,167,-23.9,,0,361,993.9,
D02ZIV,1915-02-26T14:00:00Z,-35.35,-76.92,Endurance,10,5,246,167,-19.8,,2.6,248,995.4,
D02ZL8,1915-02-26T18:00:00Z,-35.36,-76.92,Endurance,10,5,246,167,-20.6,,2.6,259,996.4,
D02ZND,1915-02-26T22:00:00Z,-35.37,-76.92,Endurance,10,5,246,167,-21.1,,4.6,225,997.5,
D02ZPZ,1915-02-27T02:00:00Z,-35.38,-76.92,Endurance,10,5,246,167,-23.9,,2.6,225,,
D02ZS4,1915-02-27T06:00:00Z,-35.39,-76.92,Endurance,10,5,246,167,-18.3,,2.6,225,,
D02ZUB,1915-02-27T10:00:00Z,-35.4,-76.92,Endurance,10,5,246,167,-17.2,,2.6,225,999.3,
D02ZWG,1915-02-27T14:00:00Z,-35.41,-76.92,Endurance,10,5,246,167,-17.5,,2.6,225,997.2,
D02ZYP,1915-02-27T18:00:00Z,-35.42,-76.92,Endurance,10,5,246,167,-20.6,,4.6,236,995.5,
D0300T,1915-02-27T22:00:00Z,-35.42,-76.92,Endurance,10,5,246,167,-22.8,,4.6,214,994.7,
D0303E,1915-02-28T02:00:00Z,-35.43,-76.92,Endurance,10,5,246,167,-23.7,,6.7,248,993.7,
D0305J,1915-02-28T06:00:00Z,-35.44,-76.92,Endurance,10,5,246,167,-22.2,,4.6,248,992.6,
D0307R,1915-02-28T10:00:00Z,-35.45,-76.92,Endurance,10,5,246,167,-17.2,,2.6,270,991.2,
D030A0,1915-02-28T14:00:00Z,-35.46,-76.92,Endurance,10,5,246,167,-22.2,,2.6,360,989.1,
D030CA,1915-02-28T18:00:00Z,-35.47,-76.92,Endurance,10,5,246,167,-17.2,,4.6,45,987.3,
D030EE,1915-02-28T22:00:00Z,-35.48,-76.92,Endurance,10,5,246,167,-13.3,,2.6,45,986.4,
D030H1,1915-03-01T02:00:00Z,-35.49,-76.92,Endurance,10,5,246,167,-12.8,,2.6,45,987.1,
D030J6,1915-03-01T06:00:00Z,-35.5,-76.92,Endurance,10,5,246,167,-12.5,,2.6,45,987.1,
D030LI,1915-03-01T10:00:00Z,-35.51,-76.92,Endurance,10,5,246,167,-12.8,,2.6,45,987.4,
D030NV,1915-03-01T14:00:00Z,-35.52,-76.92,Endurance,10,5,246,167,-9.4,,6.7,45,988.2,
D030Q7,1915-03-01T18:00:00Z,-35.53,-76.92,Endurance,10,5,246,167,,,,,,
D030SE,1915-03-01T22:00:00Z,-35.54,-76.92,Endurance,10,5,246,167,-10.6,,19,68,988.1,
D030V3,1915-03-02T02:00:00Z,-35.55,-76.92,Endurance,10,5,246,167,-9.4,,19,68,987,
D030XB,1915-03-02T06:00:00Z,-35.56,-76.92,Endurance,10,5,246,167,-8.1,,19,68,987.6,
D030ZR,1915-03-02T10:00:00Z,-35.56,-76.92,Endurance,10,5,246,167,-7.8,,19,45,988.3,
D03124,1915-03-02T14:00:00Z,-35.57,-76.92,Endurance,10,5,246,167,-8.9,,19,45,989.6,
D0314I,1915-03-02T18:00:00Z,-35.58,-76.92,Endurance,10,5,246,167,-8.6,,15.4,45,990.4,
D0316P,1915-03-02T22:00:00Z,-35.59,-76.92,Endurance,10,5,246,167,-8.3,,15.4,45,990.3,
D0319H,1915-03-03T02:00:00Z,-35.6,-76.92,Endurance,10,5,246,167,-8.3,,6.7,45,989.9,
D031BS,1915-03-03T06:00:00Z,-35.61,-76.92,Endurance,10,5,246,167,-8.2,,4.6,45,989.8,
D031E7,1915-03-03T10:00:00Z,-35.62,-76.92,Endurance,10,5,246,167,-7.7,,2.6,146,989.3,
D031GE,1915-03-03T14:00:00Z,-35.63,-76.92,Endurance,10,5,246,167,-12.8,,6.7,214,989.6,
D031IT,1915-03-03T18:00:00Z,-35.71,-76.92,Endurance,10,5,246,167,-15.4,,6.7,214,989.7,
D031KY,1915-03-03T22:00:00Z,-35.8,-76.92,Endurance,10,5,246,167,-20.3,,12.3,214,987.8,
D031N9,1915-03-04T02:00:00Z,-35.88,-76.93,Endurance,10,5,246,167,-21.1,,9.3,214,987,
D031PH,1915-03-04T06:00:00Z,-35.96,-76.93,Endurance,10,5,246,167,-20.1,,15.4,214,987.2,
D031RY,1915-03-04T10:00:00Z,-36.05,-76.93,Endurance,10,5,246,167,-21.1,,9.3,214,986.9,
D031U8,1915-03-04T14:00:00Z,-36.13,-76.93,Endurance,10,5,246,167,-20,,4.6,214,986.5,
D031WQ,1915-03-04T18:00:00Z,-36.09,-76.92,Endurance,10,5,246,167,-20.8,,6.7,236,984.8,
D031Z0,1915-03-04T22:00:00Z,-36.05,-76.91,Endurance,10,5,246,167,-23.9,,6.7,214,983.8,
D0321K,1915-03-05T02:00:00Z,-36.01,-76.9,Endurance,10,5,246,167,-23.9,,9.3,214,985.1,
D0323V,1915-03-05T06:00:00Z,-35.98,-76.9,Endurance,10,5,246,167,-27.2,,4.6,214,986.9,
D0326F,1915-03-05T10:00:00Z,-35.94,-76.89,Endurance,10,5,246,167,-27.8,,4.6,225,989.1,
D0328X,1915-03-05T14:00:00Z,-35.9,-76.88,Endurance,10,5,246,167,-24.4,,2.6,236,992.1,
D032BI,1915-03-05T18:00:00Z,-35.84,-76.87,Endurance,10,5,246,167,-25.6,,2.6,225,993.4,
D032DZ,1915-03-05T22:00:00Z,-35.78,-76.87,Endurance,10,5,246,167,-26.7,,2.6,236,993.6,
D032GJ,1915-03-06T02:00:00Z,-35.72,-76.86,Endurance,10,5,246,167,-27.8,,2.6,214,995.3,
D032IZ,1915-03-06T06:00:00Z,-35.66,-76.85,Endurance,10,5,246,167,-28.9,,2.6,203,995.8,
D032LR,1915-03-06T10:00:00Z,-35.6,-76.85,Endurance,10,5,246,167,-26.7,,2.6,214,996.6,
D032OG,1915-03-06T14:00:00Z,-35.54,-76.84,Endurance,10,5,246,167,-22.2,,1,259,996.4,
D032R8,1915-03-06T18:00:00Z,-35.48,-76.83,Endurance,10,5,246,167,-22.2,,0,361,994.2,
D032TU,1915-03-06T22:00:00Z,-35.42,-76.83,Endurance,10,5,246,167,-21.1,,0,361,992.9,
D032WJ,1915-03-07T02:00:00Z,-35.36,-76.82,Endurance,10,5,246,167,,,0,361,992.5,
D032Z1,1915-03-07T06:00:00Z,-35.3,-76.81,Endurance,10,5,246,167,,,0,361,992.4,
D0331Q,1915-03-07T10:00:00Z,-35.24,-76.81,Endurance,10,5,246,167,-21.9,,2.6,225,992.7,
D0334F,1915-03-07T14:00:00Z,-35.18,-76.8,Endurance,10,5,246,167,-19.6,,4.6,225,992.5,
D03374,1915-03-07T18:00:00Z,-35.23,-76.79,Endurance,10,5,246,167,-21.9,,2.6,225,991.9,
D0339K,1915-03-07T22:00:00Z,-35.29,-76.78,Endurance,10,5,246,167,-22.2,,6.7,225,991.1,
D033CL,1915-03-08T02:00:00Z,-35.34,-76.77,Endurance,10,5,246,167,,,,225,990.4,
D033EY,1915-03-08T06:00:00Z,-35.39,-76.77,Endurance,10,5,246,167,,,,225,989.1,
D033HM,1915-03-08T10:00:00Z,-35.45,-76.76,Endurance,10,5,246,167,-22.2,,2.6,225,986.7,
D033K5,1915-03-08T14:00:00Z,-35.5,-76.75,Endurance,10,5,246,167,-19.4,,1,236,984.9,
D033MU,1915-03-08T18:00:00Z,-35.45,-76.75,Endurance,10,5,246,167,-20.7,,0,361,984.6,
D033P7,1915-03-08T22:00:00Z,-35.41,-76.75,Endurance,10,5,246,167,-20.4,,1,225,985.7,
D033SB,1915-03-09T02:00:00Z,-35.36,-76.75,Endurance,10,5,246,167,,,,225,991.1,
D033UO,1915-03-09T06:00:00Z,-35.32,-76.76,Endurance,10,5,246,167,,,1,225,991.8,
D033X4,1915-03-09T10:00:00Z,-35.27,-76.76,Endurance,10,5,246,167,-18.3,,1,68,990.4,
D033ZN,1915-03-09T14:00:00Z,-35.22,-76.76,Endurance,10,5,246,167,-14.6,,9.3,45,990.9,
D03428,1915-03-09T18:00:00Z,-35.18,-76.76,Endurance,10,5,246,167,-13.9,,12.3,68,990.3,
D0344M,1915-03-09T22:00:00Z,-35.13,-76.76,Endurance,10,5,246,167,-13.9,,15.4,45,989.2,
D0347M,1915-03-10T02:00:00Z,-35.09,-76.76,Endurance,10,5,246,167,,,12.3,45,988.3,
D034A0,1915-03-10T06:00:00Z,-35.04,-76.77,Endurance,10,5,246,167,,,9.3,45,987.4,
D034CI,1915-03-10T10:00:00Z,-35,-76.77,Endurance,10,5,246,167,-11.7,,9.3,360,986,
D034EX,1915-03-10T14:00:00Z,-34.95,-76.77,Endurance,10,5,246,167,-10.4,,2.6,45,985.1,
D034HB,1915-03-10T18:00:00Z,-35.09,-76.79,Endurance,10,5,246,167,-11.9,,1,180,984.1,
D034JM,1915-03-10T22:00:00Z,-35.22,-76.81,Endurance,10,5,246,167,-14,,1,225,984.2,
D034MJ,1915-03-11T02:00:00Z,-35.36,-76.82,Endurance,10,5,246,167,,,4.6,225,985.3,
D034OT,1915-03-11T06:00:00Z,-35.5,-76.84,Endurance,10,5,246,167,,,2.6,225,986.6,
D034R9,1915-03-11T10:00:00Z,-35.63,-76.86,Endurance,10,5,246,167,-20,,2.6,225,992.1,
D034TP,1915-03-11T14:00:00Z,-35.77,-76.88,Endurance,10,5,246,167,-18.4,,2.6,270,990.1,
D034W9,1915-03-11T18:00:00Z,-35.77,-76.88,Endurance,10,5,246,167,-18.9,,1,270,991.7,
D034YK,1915-03-11T22:00:00Z,-35.77,-76.88,Endurance,10,5,246,167,-21.1,,0,361,993.2,
D0351F,1915-03-12T02:00:00Z,-35.78,-76.88,Endurance,10,5,246,167,-19,,0,361,994.5,
D0353P,1915-03-12T06:00:00Z,-35.78,-76.88,Endurance,10,5,246,167,-16.1,,2.6,45,994.5,
D03560,1915-03-12T10:00:00Z,-35.78,-76.88,Endurance,10,5,246,167,-13.3,,6.7,45,992.3,
D0358E,1915-03-12T14:00:00Z,-35.78,-76.88,Endurance,10,5,246,167,-11.8,,12.3,68,992.4,
D035AW,1915-03-12T18:00:00Z,-35.81,-76.88,Endurance,10,5,246,167,-11.1,,15.4,45,990.7,
D035D5,1915-03-12T22:00:00Z,-35.84,-76.88,Endurance,10,5,246,167,-11.1,,15.4,45,990,
D035G8,1915-03-13T02:00:00Z,-35.88,-76.88,Endurance,10,5,246,167,,,15.4,45,989.4,
D035ID,1915-03-13T06:00:00Z,-35.91,-76.89,Endurance,10,5,246,167,-8.9,,19,68,989,
D035KM,1915-03-13T10:00:00Z,-35.94,-76.89,Endurance,10,5,246,167,-8.7,,15.4,68,989.2,
D035N0,1915-03-13T14:00:00Z,-35.97,-76.89,Endurance,10,5,246,167,-7.5,,6.7,90,989.9,
D035PD,1915-03-13T18:00:00Z,-36.01,-76.89,Endurance,10,5,246,167,-7.6,,6.7,113,990.5,
D035RH,1915-03-13T22:00:00Z,-36.04,-76.89,Endurance,10,5,246,167,-13,,2.6,135,,
D035U9,1915-03-14T02:00:00Z,-36.07,-76.9,Endurance,10,5,246,167,-15,,1,180,992.2,
D035WD,1915-03-14T06:00:00Z,-36.11,-76.9,Endurance,10,5,246,167,-22.5,,2.6,225,,
D035YI,1915-03-14T10:00:00Z,-36.14,-76.9,Endurance,10,5,246,167,-18.3,,4.6,225,,
D0360R,1915-03-14T14:00:00Z,-36.17,-76.9,Endurance,10,5,246,167,-21.4,,1,225,,
D0362Z,1915-03-14T18:00:00Z,-36.22,-76.9,Endurance,10,5,246,167,-20.6,,1,225,992.6,
D03651,1915-03-14T22:00:00Z,-36.26,-76.9,Endurance,10,5,246,167,-25,,0,361,1000.7,
D0367Q,1915-03-15T02:00:00Z,-36.31,-76.9,Endurance,10,5,246,167,-23.5,,1,225,1000.9,
D0369T,1915-03-15T06:00:00Z,-36.35,-76.89,Endurance,10,5,246,167,-22.5,,1,225,1001.2,
D036BZ,1915-03-15T10:00:00Z,-36.4,-76.89,Endurance,10,5,246,167,-20,,0,361,1001.4,
D036E7,1915-03-15T14:00:00Z,-36.45,-76.89,Endurance,10,5,246,167,-17.2,,1,79,1003.9,
D036GO,1915-03-15T18:00:00Z,-36.49,-76.89,Endurance,10,5,246,167,-15.1,,1,68,1002.6,
D036IS,1915-03-15T22:00:00Z,-36.54,-76.89,Endurance,10,5,246,167,-13.6,,4.6,68,1001.5,
D036LG,1915-03-16T02:00:00Z,-36.58,-76.88,Endurance,10,5,246,167,-13.3,,6.7,45,1000,
D036NJ,1915-03-16T06:00:00Z,-36.63,-76.88,Endurance,10,5,246,167,-11.1,,9.3,45,999,
D036PO,1915-03-16T10:00:00Z,-36.68,-76.88,Endurance,10,5,246,167,-10.8,,12.3,45,995.2,
D036RT,1915-03-16T14:00:00Z,-36.72,-76.88,Endurance,10,5,246,167,-10.8,,15.4,90,991.9,
D036U6,1915-03-16T18:00:00Z,-36.77,-76.88,Endurance,10,5,246,167,-10,,19,45,989,
D036W9,1915-03-16T22:00:00Z,-36.82,-76.88,Endurance,10,5,246,167,-8.9,,19,90,986.4,
D036Z1,1915-03-17T02:00:00Z,-36.86,-76.87,Endurance,10,5,246,167,-7.5,,15.4,90,985.3,
D03717,1915-03-17T06:00:00Z,-36.91,-76.87,Endurance,10,5,246,167,-6.7,,15.4,113,984.1,
D0373J,1915-03-17T10:00:00Z,-36.95,-76.87,Endurance,10,5,246,167,-6.1,,9.3,113,983.9,
D0375U,1915-03-17T14:00:00Z,-37,-76.87,Endurance,10,5,246,167,-8.3,,9.3,135,985.3,
D0378C,1915-03-17T18:00:00Z,-37.05,-76.87,Endurance,10,5,246,167,-11.1,,6.7,180,985.1,
D037AI,1915-03-17T22:00:00Z,-37.09,-76.87,Endurance,10,5,246,167,-16.7,,4.6,225,984.8,
D037DE,1915-03-18T02:00:00Z,-37.14,-76.87,Endurance,10,5,246,167,-21.1,,4.6,203,984.7,
D037FK,1915-03-18T06:00:00Z,-37.19,-76.88,Endurance,10,5,246,167,-23.9,,2.6,203,985.2,
D037HR,1915-03-18T10:00:00Z,-37.23,-76.88,Endurance,10,5,246,167,-23.6,,2.6,203,984.5,
D037K0,1915-03-18T14:00:00Z,-37.28,-76.88,Endurance,10,5,246,167,-20.9,,4.6,203,985.3,
D037ME,1915-03-18T18:00:00Z,-37.36,-76.9,Endurance,10,5,246,167,-20.7,,9.3,180,986.4,
D037OJ,1915-03-18T22:00:00Z,-37.44,-76.91,Endurance,10,5,246,167,-17.8,,6.7,180,987.8,
D037R2,1915-03-19T02:00:00Z,-37.52,-76.93,Endurance,10,5,246,167,-15.6,,6.7,180,989.6,
D037T5,1915-03-19T06:00:00Z,-37.6,-76.94,Endurance,10,5,246,167,-8.3,,6.7,180,989.5,
D037VB,1915-03-19T10:00:00Z,-37.68,-76.96,Endurance,10,5,246,167,-6.7,,9.3,90,990.3,
D037XX,1915-03-19T15:00:00Z,-37.78,-76.98,Endurance,10,5,246,167,-8.2,,12.3,135,991.1,
D03804,1915-03-19T19:00:00Z,-37.87,-76.95,Endurance,10,5,246,167,-7.9,,4.6,135,989.5,
D03825,1915-03-19T23:00:00Z,-37.95,-76.92,Endurance,10,5,246,167,-13.9,,4.6,158,986.2,
D0384P,1915-03-20T03:00:00Z,-38.04,-76.89,Endurance,10,5,246,167,-20.6,,6.7,203,982.2,
D0386L,1915-03-20T07:00:00Z,-38.13,-76.86,Endurance,10,5,246,167,-20,,15.4,225,976.6,
D0388G,1915-03-20T11:00:00Z,-38.21,-76.83,Endurance,10,5,246,167,-16.9,,15.4,225,,
D038AI,1915-03-20T15:00:00Z,-38.3,-76.8,Endurance,10,5,246,167,,,,,969.7,
D038CH,1915-03-20T19:00:00Z,-38.3,-76.78,Endurance,10,5,246,167,-21,,12.3,225,969,
D038ED,1915-03-20T23:00:00Z,-38.29,-76.77,Endurance,10,5,246,167,-21.8,,9.3,225,968.6,
D038H0,1915-03-21T03:00:00Z,-38.29,-76.75,Endurance,10,5,246,167,-22.7,,4.6,203,969.4,
D038J1,1915-03-21T07:00:00Z,-38.28,-76.74,Endurance,10,5,246,167,-22.8,,4.6,225,969.8,
D038L4,1915-03-21T11:00:00Z,-38.28,-76.73,Endurance,10,5,246,167,-21,,4.6,203,971.2,
D038NE,1915-03-21T15:00:00Z,-38.28,-76.71,Endurance,10,5,246,167,-20.6,,6.7,225,972.6,
D038PL,1915-03-21T19:00:00Z,-38.27,-76.69,Endurance,10,5,246,167,-20.7,,,,,
D038RH,1915-03-21T23:00:00Z,-38.27,-76.68,Endurance,10,5,246,167,-17.8,,1,225,977,
D038TF,1915-03-22T03:00:00Z,-38.26,-76.67,Endurance,10,5,246,167,-15.6,,1,180,970.1,
D038VC,1915-03-22T07:00:00Z,-38.26,-76.65,Endurance,10,5,246,167,-13.3,,2.6,225,978.1,
D038XG,1915-03-22T11:00:00Z,-38.25,-76.63,Endurance,10,5,246,167,-12.3,,2.6,225,978.4,
D038ZP,1915-03-22T15:00:00Z,-38.25,-76.62,Endurance,10,5,246,167,-12,,1,68,978.4,
D0391Z,1915-03-22T19:00:00Z,-38.27,-76.62,Endurance,10,5,246,167,-12.5,,2.6,68,978.3,
D03940,1915-03-22T23:00:00Z,-38.29,-76.62,Endurance,10,5,246,167,-11.5,,4.6,68,980.1,
D03964,1915-03-23T03:00:00Z,-38.31,-76.62,Endurance,10,5,246,167,-14.7,,2.6,45,980.6,
D03984,1915-03-23T07:00:00Z,-38.33,-76.62,Endurance,10,5,246,167,-15.6,,4.6,45,981.8,
D039A5,1915-03-23T11:00:00Z,-38.35,-76.62,Endurance,10,5,246,167,,,6.7,45,981.8,
D039CF,1915-03-23T15:00:00Z,-38.37,-76.62,Endurance,10,5,246,167,-13.6,,4.6,135,982.4,
D039EG,1915-03-23T19:00:00Z,-38.37,-76.62,Endurance,10,5,246,167,-10,,6.7,113,981.7,
D039GF,1915-03-23T23:00:00Z,-38.37,-76.61,Endurance,10,5,246,167,-10.1,,4.6,113,981.9,
D039IL,1915-03-24T03:00:00Z,-38.37,-76.61,Endurance,10,5,246,167,-10.3,,4.6,113,981.2,
D039KM,1915-03-24T07:00:00Z,-38.37,-76.61,Endurance,10,5,246,167,-11.1,,2.6,113,981.4,
D039MT,1915-03-24T11:00:00Z,-38.37,-76.6,Endurance,10,5,246,167,-13.3,,2.6,113,981.1,
D039P7,1915-03-24T15:00:00Z,-38.37,-76.6,Endurance,10,5,246,167,-19.4,,4.6,135,982.4,
D039RE,1915-03-24T19:00:00Z,-38.41,-76.59,Endurance,10,5,246,167,,,,,,
D039TF,1915-03-24T23:00:00Z,-38.45,-76.58,Endurance,10,5,246,167,-23.2,,2.6,180,983.5,
D039VY,1915-03-25T03:00:00Z,-38.49,-76.56,Endurance,10,5,246,167,-22.8,,2.6,180,984.2,
D039Y1,1915-03-25T07:00:00Z,-38.54,-76.55,Endurance,10,5,246,167,-21.2,,2.6,180,984.6,
D03A06,1915-03-25T11:00:00Z,-38.58,-76.54,Endurance,10,5,246,167,-20.4,,4.6,180,985.5,
D03A2L,1915-03-25T15:00:00Z,-38.62,-76.53,Endurance,10,5,246,167,-18.7,,6.7,180,986.5,
D03A4X,1915-03-25T19:00:00Z,-38.64,-76.52,Endurance,10,5,246,167,-18.3,,6.7,180,989.7,
D03A71,1915-03-25T23:00:00Z,-38.65,-76.5,Endurance,10,5,246,167,-19.4,,4.6,180,987.6,
D03A94,1915-03-26T03:00:00Z,-38.67,-76.49,Endurance,10,5,246,167,-19.2,,6.7,191,987.7,
D03AB2,1915-03-26T07:00:00Z,-38.69,-76.48,Endurance,10,5,246,167,-18.6,,6.7,191,988,
D03AD1,1915-03-26T11:00:00Z,-38.7,-76.46,Endurance,10,5,246,167,-16.7,,4.6,191,988.3,
D03AF8,1915-03-26T15:00:00Z,-38.72,-76.45,Endurance,10,5,246,167,-14.4,,4.6,180,989,
D03AHD,1915-03-26T19:00:00Z,-38.74,-76.44,Endurance,10,5,246,167,-15.8,,4.6,180,988.4,
D03AJE,1915-03-26T23:00:00Z,-38.76,-76.42,Endurance,10,5,246,167,-17.3,,4.6,225,987.9,
D03ALM,1915-03-27T03:00:00Z,-38.77,-76.41,Endurance,10,5,246,167,-19.2,,6.7,225,986.4,
D03ANQ,1915-03-27T07:00:00Z,-38.79,-76.4,Endurance,10,5,246,167,-21.1,,4.6,225,986.8,
D03APV,1915-03-27T11:00:00Z,-38.81,-76.38,Endurance,10,5,246,167,-23.1,,6.7,225,985.6,
D03AS1,1915-03-27T15:00:00Z,-38.83,-76.37,Endurance,10,5,246,167,-21,,6.7,236,985.4,
D03AU9,1915-03-27T19:00:00Z,-38.8,-76.37,Endurance,10,5,246,167,-21.7,,4.6,236,986.4,
D03AWB,1915-03-27T23:00:00Z,-38.76,-76.37,Endurance,10,5,246,167,-23.3,,4.6,236,,
D03AYH,1915-03-28T03:00:00Z,-38.73,-76.38,Endurance,10,5,246,167,-22.8,,4.6,236,990,
D03B0H,1915-03-28T07:00:00Z,-38.7,-76.38,Endurance,10,5,246,167,-23.9,,1,248,989.3,
D03B2I,1915-03-28T11:00:00Z,-38.66,-76.38,Endurance,10,5,246,167,-17.1,,9.3,23,989.7,
D03B4P,1915-03-28T15:00:00Z,-38.63,-76.38,Endurance,10,5,246,167,-14.2,,9.3,23,990.3,
D03B6S,1915-03-28T19:00:00Z,-38.6,-76.39,Endurance,10,5,246,167,-13.3,,4.6,11,991.8,
D03B8Q,1915-03-28T23:00:00Z,-38.56,-76.39,Endurance,10,5,246,167,-12.8,,1,34,994.2,
D03BAX,1915-03-29T03:00:00Z,-38.53,-76.39,Endurance,10,5,246,167,-12.3,,1,45,995.8,
D03BCY,1915-03-29T07:00:00Z,-38.5,-76.4,Endurance,10,5,246,167,-12.4,,1,45,996.3,
D03BF1,1915-03-29T11:00:00Z,-38.46,-76.4,Endurance,10,5,246,167,-15.6,,1,68,996.7,
D03BHB,1915-03-29T15:00:00Z,-38.43,-76.4,Endurance,10,5,246,167,-19.6,,2.6,191,995.2,
D03BJH,1915-03-29T19:00:00Z,-38.44,-76.39,Endurance,10,5,246,167,-20.6,,1,191,993.5,
D03BLE,1915-03-29T23:00:00Z,-38.44,-76.38,Endurance,10,5,246,167,-22,,1,180,992.1,
D03BNF,1915-03-30T03:00:00Z,-38.45,-76.37,Endurance,10,5,246,167,-22.2,,2.6,203,991.6,
D03BPB,1915-03-30T07:00:00Z,-38.46,-76.35,Endurance,10,5,246,167,-21.1,,,,990.1,
D03BRA,1915-03-30T11:00:00Z,-38.46,-76.34,Endurance,10,5,246,167,-19.4,,1,203,989.4,
D03BTE,1915-03-30T15:00:00Z,-38.47,-76.33,Endurance,10,5,246,167,-18.9,,4.6,191,989.1,
D03BVH,1915-03-30T19:00:00Z,-38.47,-76.32,Endurance,10,5,246,167,-19.3,,6.7,214,989.4,
D03BXB,1915-03-30T23:00:00Z,-38.47,-76.32,Endurance,10,5,246,167,-16.9,,9.3,203,990.4,
